price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,Scored Labels
379500,2,1,960,5096,1,0,5,7,960,0,1949,0,98126,1760,4488,421868.75
176000,3,2,1540,5449,1,0,2,7,1180,360,1989,0,98023,1460,6740,264452.359593708
740000,3,3,2350,3798,2,0,3,8,2350,0,2013,0,98029,2020,3532,618504.1738306733
305000,4,2,1780,5043,1,0,3,7,870,910,1993,0,98133,1350,5044,428586.51923076925
875000,3,2,1820,12686,1,0,4,7,1820,0,1952,0,98004,3020,11550,746284.375
305000,4,2,2130,9600,1,0,4,7,2130,0,1966,0,98031,1710,9600,312073.49871074967
740000,4,3,3350,199253,2,0,3,10,3350,0,2004,0,98010,3350,183897,694206.25
884744,4,4,4210,9414,2,0,3,9,4210,0,2001,0,98074,3950,8880,930743.75
240000,3,1,1260,7920,1,0,3,7,1260,0,1966,0,98003,1300,7920,235631.6517642426
588500,3,2,2330,14892,1,0,3,8,1970,360,1980,0,98074,2570,14217,562110.0819871379
249950,3,2,1450,6875,1,0,4,7,1450,0,1961,0,98198,1270,8000,254859.93095491556
911000,4,3,3526,15958,2,0,3,10,3526,0,1997,0,98075,3639,15090,774380.8618551588
630000,4,3,2540,4727,2,0,3,9,2540,0,1999,0,98034,3640,5129,726860.312849162
303500,4,3,1920,7345,2,0,3,8,1920,0,1992,0,98038,1860,7364,339632.4024321267
1040000,4,3,2830,5932,2,0,3,9,2830,0,2014,0,98199,2840,5593,803118.4858969155
425000,2,1,1040,4040,1,0,3,7,940,100,1928,0,98117,1420,4040,508625.0
351000,4,3,2370,7274,2,0,3,7,2370,0,1997,0,98031,2090,7656,340686.6164199138
599950,4,2,2720,7810,1,0,3,8,1510,1210,1952,0,98115,2120,7315,637700.125
832500,4,4,3430,35102,2,0,4,10,2390,1040,1986,0,98075,3240,35020,910646.8239087302
410000,3,2,2270,8187,1,0,4,8,1420,850,1954,0,98155,2020,14092,547387.625
431000,2,2,1390,12530,1,0,3,8,970,420,1959,0,98155,1940,12530,394756.25
185000,2,1,1390,11340,1,0,4,7,1390,0,1969,0,98168,1200,10224,231980.0687709141
268000,3,3,1650,6684,2,0,3,7,1650,0,1991,0,98031,1850,7048,280120.87130310177
612995,5,4,3240,6919,2,0,3,8,2760,480,2014,0,98059,2970,5690,615930.2112812055
751000,4,3,3090,9571,2,0,3,9,2370,720,2004,0,98052,3630,9110,896750.0
495000,5,2,2760,18112,1,0,3,8,1510,1250,1968,0,98155,1720,8482,547531.9700084634
520000,4,3,2280,8798,2,0,4,8,2280,0,1987,0,98028,2180,8632,590439.0186730174
354000,3,2,1010,21340,1,0,3,8,1010,0,1980,0,98074,1700,13045,290437.5
506000,3,3,2100,213008,1,0,3,8,2100,0,1990,0,98092,1330,214315,401250.0
590000,3,2,1860,3600,2,0,3,7,1110,750,1915,0,98122,1680,3695,575000.0
339888,3,1,1040,7490,1,0,3,7,1040,0,1969,0,98034,1520,7410,318118.75
439000,3,2,3020,6000,3,0,3,8,1980,1040,1994,0,98108,1150,6000,639019.3654371585
715000,4,3,1986,6000,2,0,4,8,1746,240,1922,0,98136,1930,6200,704750.0
740000,3,4,2420,4000,2,0,5,9,1820,600,1907,0,98122,2030,4550,953000.0
881000,5,3,2510,4125,2,0,5,8,1590,920,1925,0,98144,2190,5415,847500.0
169500,2,1,790,7450,1,0,4,6,790,0,1944,0,98058,800,7450,212741.92708333334
240000,3,1,1270,12733,1,0,3,7,1270,0,1955,0,98188,1660,11536,252474.75067836317
540000,4,1,1690,3417,2,0,3,7,1690,0,1907,0,98199,1970,4800,593450.0
280400,4,2,1730,7210,1,0,4,7,1010,720,1968,0,98003,1620,7210,275063.3467015038
805000,5,3,4600,19831,1,0,3,9,2300,2300,1956,2015,98177,2890,19831,1033181.25
447000,2,1,850,2700,1,0,5,6,850,0,1924,0,98105,1630,3000,444287.5
254999,3,1,1580,7560,1,0,4,7,1000,580,1976,0,98001,1580,7560,261403.43256520428
399900,3,1,860,1664,2,0,3,7,860,0,1927,0,98117,1540,4080,525818.75
1270000,3,2,2240,5657,2,0,4,8,1910,330,1941,0,98105,2970,5657,927375.0
153503,2,3,1240,3649,2,0,3,7,1240,0,1986,0,98003,1400,3721,194957.60869565216
1290000,5,4,4360,8030,2,0,3,10,4360,0,2015,0,98075,3570,6185,1427687.5
549000,3,2,2000,6130,1,0,4,8,1120,880,1951,0,98117,2140,7150,608375.0
549000,4,3,2910,6338,2,0,3,8,2910,0,2008,0,98059,2500,5877,528793.2642325944
540000,6,3,2870,206474,2,0,3,7,2330,540,1960,1985,98042,2380,59677,403375.0
445000,3,2,1750,7200,1,0,3,7,1750,0,1966,0,98008,1810,7590,443944.375
350000,3,2,1322,1796,2,0,3,8,1087,235,2005,0,98144,1690,2025,438662.0285537668
359950,3,3,2210,6280,2,0,3,8,2210,0,2003,0,98038,2250,5972,367743.75
949950,4,4,4120,8258,2,0,3,10,4120,0,2012,0,98075,3730,8332,895161.3403606964
960000,3,3,1730,4102,3,1,3,8,1730,0,1996,0,98074,2340,16994,576807.1391304347
899000,4,4,2490,5500,2,0,3,9,1780,710,2015,0,98136,1710,5500,689337.4203584101
1750000,4,3,3560,8975,2,0,3,10,3560,0,2014,0,98004,3440,12825,1300000.0
800000,4,2,2120,9921,2,0,3,8,2120,0,1981,0,98027,1890,7845,497195.4979681767
550000,3,3,2720,62310,1,0,3,8,2040,680,1985,0,98038,2770,204296,456500.0
455000,4,2,2120,9442,1,0,5,7,1060,1060,1968,0,98011,1290,9600,361511.5065041209
611000,2,1,1270,5100,1,0,3,7,1100,170,1900,0,98115,1670,3900,486775.375
451000,4,3,2320,5375,2,0,3,7,2320,0,2006,0,98065,2060,5395,452554.22520242917
252000,3,2,1150,13200,1,0,3,7,1150,0,1956,0,98166,1220,13066,285858.9910178286
450000,3,2,1350,7200,1,0,5,7,1350,0,1954,0,98125,1100,7200,387100.0
330000,3,1,1140,7316,1,0,3,6,1140,0,1959,0,98106,1140,7440,251702.83512190648
812000,4,3,2270,5000,2,0,3,9,2270,0,2014,0,98117,1210,5000,689312.2983378822
449500,5,3,2040,7488,1,0,4,7,1200,840,1969,0,98034,1530,7488,440500.0
267000,3,2,1300,9644,1,0,3,7,1300,0,1994,0,98010,1430,9656,244640.86589833852
460000,3,2,1650,7313,1,0,3,7,1220,430,1975,0,98011,1690,7252,377742.40856282273
400000,4,2,2230,7200,1,0,4,7,1300,930,1963,0,98133,2010,7752,344320.4648107487
719950,3,2,2190,2416,3,0,3,8,2190,0,2014,0,98117,1510,3615,683583.3367346938
543200,6,2,2820,15600,2,0,5,7,1970,850,1940,0,98166,2520,7797,646507.5
657500,4,2,2520,10370,2,0,3,9,2520,0,1980,0,98074,2848,12682,604764.2603998883
360000,3,2,1960,8846,1,0,4,6,980,980,1940,0,98178,2190,6363,371687.5
450000,3,3,3800,13071,2,0,3,10,2730,1070,1994,0,98023,2980,11110,688250.0
220000,2,1,580,7500,1,0,3,5,580,0,1943,0,98178,1700,11250,141475.0
3650000,5,4,5020,8694,2,0,3,12,3970,1050,2007,0,98004,4190,11275,2756250.0
326000,2,1,1210,7440,1,0,3,6,780,430,1940,0,98155,1070,7440,344118.625
550285,2,2,1680,4500,1,0,3,8,1680,0,2004,0,98053,1670,4500,515219.0463250078
505000,3,3,2400,9601,1,0,5,7,1390,1010,1977,0,98034,2010,9943,477333.2083333334
460000,3,2,1620,7350,1,0,3,7,1170,450,1969,0,98034,1800,7350,417562.5
635000,5,2,2180,6000,1,0,4,8,1430,750,1966,0,98007,2160,8800,545144.885047409
652450,3,2,2230,11835,1,0,5,8,1630,600,1974,0,98006,2190,10384,562603.8392857143
465000,3,1,1580,3774,2,0,3,6,1580,0,1900,0,98117,1580,3860,461375.0
449000,4,2,2350,54450,1,0,4,7,1250,1100,1971,0,98027,2180,50529,442971.15625
375000,3,3,1520,5649,2,0,4,7,1520,0,1989,0,98034,1540,5000,417125.0
355000,3,3,2110,4038,2,0,4,8,2110,0,1989,0,98042,2110,3727,344337.5
295000,3,2,720,7450,1,0,1,5,720,0,1924,0,98126,2600,7360,476397.5
585000,3,2,2230,6000,1,0,3,8,1260,970,1968,0,98136,2120,7200,517159.73446311883
505000,3,2,2300,11400,1,0,4,8,1520,780,1977,0,98052,2300,10140,609324.1623563218
256000,3,1,1290,4720,1,0,3,6,790,500,1948,0,98106,1110,4720,268562.5
330000,4,3,2380,13550,2,0,3,7,2380,0,1999,0,98188,1230,9450,370112.74543269235
515000,5,3,3810,15916,2,0,5,8,3810,0,1967,0,98058,2470,11662,638875.0
450000,4,3,2500,36254,1,0,4,8,1590,910,1978,0,98027,2360,36254,557722.4766744466
275000,4,2,1720,5472,1,0,3,6,860,860,1923,0,98118,1720,5670,363750.0
396800,4,3,2200,6018,2,0,3,8,2200,0,2010,0,98019,2480,5899,486128.2248030633
679000,4,3,2100,4480,2,0,4,7,1780,320,1928,0,98105,2050,4480,672125.0
627800,4,2,2010,12044,1,0,3,9,2010,0,1982,0,98074,2200,11144,578868.8782198699
182000,3,1,1060,7350,1,0,4,7,1060,0,1959,0,98032,1060,7350,223366.12156688573
640000,4,2,2060,9828,1,0,4,8,2060,0,1960,0,98005,2260,9996,671429.375
415000,3,2,2380,5650,1,0,4,8,1190,1190,1956,0,98118,2350,6554,679375.0
152000,3,2,1070,7754,1,0,3,6,1070,0,1953,0,98146,950,7740,218913.26476123265
575000,2,1,1320,4750,2,0,4,7,1320,0,1928,0,98107,1360,2873,562112.5
520000,3,2,2030,16200,2,0,3,8,2030,0,1984,0,98027,2660,17958,510547.94681912736
302000,4,3,3320,13500,1,0,3,7,1750,1570,1963,0,98059,1830,13800,440196.75
1250000,4,3,4120,12500,1,0,4,8,2060,2060,1947,0,98116,3680,5000,1817500.0
435000,2,1,790,11234,1,0,4,6,790,0,1942,0,98166,1930,11871,332935.6741573034
159000,3,1,1320,6534,1,0,3,7,1320,0,1952,0,98055,2140,7405,391051.01157407404
440000,3,2,2120,6290,1,0,4,8,1220,900,1949,0,98108,1620,5400,558625.0
189950,3,1,920,6460,1,0,5,6,920,0,1969,0,98042,920,4770,200681.25
875000,5,3,2960,15152,2,0,3,9,2960,0,2004,0,98033,1850,9453,816812.5
655500,4,3,2380,15800,1,0,3,8,1680,700,1957,2001,98007,1950,11751,561059.6968085107
370000,2,1,1250,4960,1,0,3,7,940,310,1938,0,98115,2030,7440,441062.5
527900,3,3,2490,5928,2,0,3,8,2490,0,1998,0,98065,2420,6381,545582.7936242106
810000,4,4,3470,7396,2,0,3,8,2520,950,1979,0,98125,2360,10541,556902.4001593806
194000,4,2,1760,7700,1,0,4,7,1760,0,1962,0,98003,1870,7316,281662.3450930207
411753,3,3,1710,3795,2,0,3,7,1710,0,2009,0,98053,1600,3821,387332.5
635000,4,2,2820,4000,2,0,3,7,2820,0,1911,0,98103,1470,1627,858400.0
255000,4,2,1680,3179,2,0,3,8,1680,0,2002,0,98092,1678,3590,270243.75
724950,4,4,3010,174240,2,0,3,9,3010,0,2004,0,98045,2720,247856,608782.1447510823
250000,3,2,1400,3814,2,0,3,7,1400,0,2012,0,98042,1610,3814,267411.78611217823
399700,4,2,1320,4800,1,0,4,7,870,450,1930,0,98106,940,4800,394500.0
379950,4,2,1970,9389,1,0,5,7,1140,830,1960,0,98133,1820,8135,426372.8531346749
1190000,3,4,3380,3333,3,0,3,10,2800,580,2008,0,98122,2790,5000,1098343.75
623500,4,3,1550,3350,1,0,3,7,860,690,1918,2014,98107,1310,5000,615187.5
722000,4,3,3190,5408,2,0,3,9,3190,0,2005,0,98075,3160,5773,709720.6552364106
799950,4,4,4220,196817,2,0,3,10,4220,0,1993,0,98092,2500,195395,966103.375
348450,4,3,1950,8628,2,0,3,8,1950,0,1994,0,98038,2210,9019,357464.61397058825
438000,5,1,1950,6250,2,0,4,7,1450,500,1917,0,98136,1950,6250,547612.5
400000,3,2,1200,4800,1,0,4,7,1200,0,1962,0,98007,1510,7668,384624.875
925000,4,4,4420,9492,2,0,3,9,3420,1000,1962,2005,98125,2880,9900,1027375.0
465000,4,2,1730,11700,1,0,3,7,880,850,1956,0,98008,1570,7820,415500.0
698000,3,2,1090,7200,1,0,4,7,1090,0,1958,0,98040,2010,8982,469786.7183993279
150000,2,1,840,12750,1,0,3,6,840,0,1925,0,98055,1480,6969,197017.34811165844
996000,3,3,3620,8131,2,0,4,10,2730,890,1988,0,98040,2040,3776,1565000.0
210000,3,2,1720,9435,1,0,4,7,1220,500,1978,0,98023,1690,7215,274758.7616139479
648000,5,3,2210,10772,1,0,3,9,1430,780,1964,0,98155,2720,9858,967950.0
525000,5,3,2360,10081,1,0,4,7,1180,1180,1961,0,98006,2200,10461,402417.84675117675
612500,4,3,2730,12261,2,0,3,9,2730,0,1991,0,98011,2730,10872,720763.8267780172
390000,3,2,1650,6250,2,0,3,7,1650,0,1910,0,98116,2060,6250,627437.5
429000,3,1,1540,37950,1,0,4,7,1090,450,1959,0,98001,1820,24375,306681.25
468000,4,3,2100,8400,1,0,4,7,1240,860,1976,0,98072,1980,8610,390185.5489046403
610000,4,2,2130,2620,2,0,5,7,1650,480,1919,0,98103,1330,2719,561750.0
600000,5,4,3150,10542,1,0,5,9,1620,1530,1974,0,98011,3150,11807,850812.5
322000,3,1,1230,9660,1,0,3,7,1230,0,1968,0,98053,1380,10125,278656.1410887223
420000,4,2,1690,9391,1,0,3,7,1290,400,1960,0,98155,1780,9390,371111.86859683634
410000,4,2,1580,9581,1,0,3,7,1580,0,1953,0,98033,1580,10552,417468.75
487000,4,2,2400,7000,1,0,4,8,1800,600,1965,0,98034,2210,7210,560741.1382522717
240000,2,1,720,6345,1,0,3,6,720,0,1943,0,98106,720,6345,249849.0729166667
395000,4,2,1910,8117,1,0,3,7,1460,450,1975,0,98072,1810,8100,452318.1816896759
447000,4,3,2660,8027,2,0,3,8,2660,0,1997,0,98045,2480,8095,549518.9945992976
329500,3,3,2120,22482,1,0,5,7,1360,760,1979,0,98001,2330,16016,262655.33088235295
144975,2,1,900,7500,1,0,3,5,900,0,1940,0,98198,1350,7500,177783.5580858748
235000,3,1,1240,18000,1,0,2,7,1240,0,1943,0,98198,1240,18000,355816.79639175255
530000,3,2,1950,1963,3,0,3,8,1950,0,2002,0,98117,1590,2028,538820.6112207603
391000,2,1,890,5423,1,0,3,6,890,0,1946,0,98117,1690,5993,347526.42045454547
400200,4,4,2260,30250,2,0,3,7,2260,0,2013,0,98188,1270,16350,402510.15652173915
765000,4,4,2760,4000,2,0,3,8,2000,760,1926,2014,98126,1690,4000,738343.75
265000,2,1,1290,2828,2,0,3,7,1290,0,2008,0,98053,1290,2628,307394.7518328446
620000,4,3,3040,9606,2,0,3,7,3040,0,2003,0,98053,1690,3849,720662.5
805000,2,2,1550,6000,1,0,3,7,1550,0,1920,0,98199,2360,6000,544500.0
499950,3,2,2880,7200,1,0,3,8,1710,1170,1970,0,98133,1880,10200,520056.8654371585
560000,2,2,970,4233,1,0,4,7,970,0,1944,0,98199,1340,4233,458500.0
900000,4,2,1190,8190,2,0,3,7,1190,0,1945,0,98117,1190,1567,527868.75
337500,3,1,1020,6000,2,0,3,7,1020,0,1900,0,98108,1240,6000,267570.5
572000,4,3,2700,7992,2,0,3,9,2700,0,2012,0,98059,2840,7992,637739.1136363636
342000,3,1,1980,6450,1,0,4,6,1120,860,1950,0,98106,1180,5160,452750.0
232000,2,1,1200,8063,1,0,4,6,1200,0,1958,0,98198,1200,7500,221166.7669400883
230000,3,1,1300,14000,1,0,4,7,1300,0,1958,0,98198,1390,8750,250357.5803424592
243000,3,1,1500,6600,1,0,2,6,1500,0,1970,0,98168,1730,6600,243745.83333333334
187000,2,2,1050,2926,1,0,4,8,1050,0,1974,0,98198,1150,3802,191181.25
265000,3,1,1080,4930,1,0,3,6,1080,0,1950,0,98126,1100,5950,269479.69248188403
430000,3,3,2030,7770,2,0,3,8,2030,0,2003,0,98024,1360,10782,469615.40125328104
568000,3,2,2050,3520,1,0,4,7,1070,980,1977,0,98136,2050,16083,388200.78990477585
1900000,6,4,3020,13237,2,1,3,8,2840,180,1942,1983,98144,3680,12620,1326875.0
358000,2,1,930,5077,1,0,3,6,930,0,1939,0,98133,1080,5803,314493.75
940000,3,1,1220,8119,1,0,4,7,1220,0,1955,0,98039,1910,8119,651118.75
665000,3,3,2630,10047,2,0,3,9,2630,0,1996,0,98027,2640,10620,746552.0702108784
794154,4,2,2210,8556,1,0,4,8,1210,1000,1954,0,98199,2190,7975,654604.5
276500,4,2,1400,6650,2,0,4,6,1400,0,1942,0,98168,1120,8645,209337.12512054003
370500,4,3,1790,6120,2,0,3,7,1790,0,2005,0,98059,1950,5660,316815.62478302914
212000,3,2,1470,8350,1,0,3,7,1470,0,1990,0,98001,1590,8182,251616.64041896182
433000,4,2,1840,4760,2,0,4,6,1080,760,1929,0,98106,1170,5950,332712.5
285000,3,2,2880,18296,1,0,3,8,1580,1300,1958,0,98168,1380,9592,423230.0
320000,4,3,1970,4558,2,0,3,8,1970,0,2005,0,98038,1980,5123,361776.5
300000,6,3,3080,8163,1,0,3,7,1580,1500,1985,0,98030,1850,8658,416401.0461239366
547000,2,1,1370,10038,2,0,4,7,1370,0,1922,0,98133,1610,8822,345790.625
1270000,5,3,3200,17204,1,0,3,7,2160,1040,1952,0,98004,4090,15732,1247206.25
569000,3,3,2150,8060,2,0,3,8,2150,0,1995,0,98033,2150,7172,508233.9238806836
390000,3,1,1190,85226,2,0,5,5,1190,0,1935,0,98070,1360,46960,353811.328125
460000,3,2,1550,4708,1,0,4,7,860,690,1949,0,98115,1880,5600,583187.5
480000,3,3,2980,7338,2,0,3,8,2980,0,2006,0,98055,3010,5267,555753.9239130435
240000,3,2,1553,6550,1,0,3,7,1553,0,1900,2001,98022,1010,10546,300562.5
1090000,4,3,3460,11350,1,0,4,9,1780,1680,1974,0,98006,3200,13874,1039375.0
395000,3,3,1630,15200,1,0,3,7,1120,510,1988,0,98072,2050,15200,408379.4564954052
449000,3,3,1690,3827,2,0,3,7,1690,0,2005,0,98053,1690,3129,463610.0
310000,3,1,1020,55756,1,0,3,7,1020,0,1961,0,98042,1490,12745,304341.5570175438
310000,3,1,1250,10723,1,0,4,7,1250,0,1961,0,98059,1520,10723,266812.74498478137
514000,3,2,1620,5000,1,0,3,7,920,700,1954,0,98117,1610,5000,419618.75
265000,4,1,1940,9533,1,0,3,7,1080,860,1962,0,98031,1940,8839,310486.65234255645
465000,4,2,1810,21650,2,0,4,7,1810,0,1961,0,98077,2700,29680,481385.2138697281
540000,3,3,1280,1889,3,0,3,8,1280,0,2009,0,98105,1450,1889,529881.8854166666
554000,5,2,1870,11411,1,0,4,8,1170,700,1961,0,98155,2420,10793,594463.9678030303
660500,5,3,2950,5500,2,0,5,7,1720,1230,1918,0,98144,2200,5000,813212.5
435000,3,2,1380,2500,1,0,3,7,750,630,1986,0,98107,1630,3800,460587.5
551000,4,3,2170,5988,2,0,3,8,2170,0,2014,0,98155,1170,8147,497220.31315751246
374500,3,2,1330,8636,1,0,4,7,1330,0,1968,0,98034,1370,7475,366400.0
583800,3,3,2480,6600,2,0,3,8,2480,0,2002,0,98053,2310,6656,697875.7779037317
845000,3,2,1600,2538,2,0,3,7,1600,0,1929,0,98102,1660,1750,548083.3333333333
335000,4,2,2000,10890,1,0,4,7,1390,610,1961,0,98003,1520,9250,304158.69780648546
1200000,5,3,3640,28531,2,0,3,10,3640,0,1996,0,98006,3330,17186,950887.875
915000,6,4,2930,14980,2,0,3,9,2930,0,2013,0,98006,3210,10787,888811.375
560000,4,2,1810,6000,1,0,3,8,1350,460,1952,0,98136,2020,6000,652710.0
432000,3,2,1470,6250,1,0,4,7,1070,400,1939,0,98155,2630,7050,615537.5
329922,3,2,1420,6289,1,0,3,7,1100,320,1967,0,98155,1460,7402,340229.12854213273
240000,3,2,1460,5818,1,0,3,7,1140,320,1986,0,98023,1490,6031,254657.06709274804
269950,3,3,2244,4079,2,0,3,7,2244,0,2012,0,98001,2077,4078,326131.8374295955
536000,3,2,1530,8503,1,0,4,7,1150,380,1983,0,98033,1610,8549,528750.0
518000,4,3,2560,5672,2,0,3,8,2560,0,2005,0,98056,2190,6788,537645.2936242106
201000,3,1,1010,25277,1,0,5,5,1010,0,1961,0,98019,1570,213879,263953.0564174044
305000,3,2,1400,10350,1,0,4,7,1400,0,1976,0,98059,1780,10457,315126.30019379844
1300000,3,3,3450,5350,2,0,4,9,2590,860,1925,0,98199,2910,5350,1334687.5
410000,4,3,2220,8450,1,0,4,7,1260,960,1983,0,98059,1580,8450,328710.3048140875
260000,3,3,1850,7875,1,0,3,7,1250,600,1968,0,98058,1930,8062,323687.830128232
1070000,5,4,2920,3000,2,0,3,9,2260,660,2014,0,98103,1580,4000,1070125.0
725000,4,2,1980,5850,1,0,4,8,1380,600,1960,0,98116,1810,5850,578197.6446035666
183500,3,1,1010,7520,1,0,4,6,1010,0,1975,0,98001,1370,8469,261955.99555524506
520000,4,3,2490,34947,2,0,3,9,2150,340,1985,0,98027,2490,39639,599639.2603998883
370000,4,2,2020,8100,2,0,4,7,1160,860,1946,0,98125,1840,8680,444587.5
329950,3,3,2456,7566,2,0,3,8,2456,0,2012,0,98023,2478,7212,316125.0
1720000,4,4,4490,7623,2,0,4,10,3090,1400,1941,0,98112,3760,7653,1938750.0
492000,2,1,1290,6272,1,0,4,6,890,400,1922,0,98115,1260,5376,429062.5
1350000,4,2,2000,3728,2,0,4,9,1820,180,1926,0,98112,1950,3728,906312.5
760000,4,3,2960,28005,2,0,3,10,2960,0,1989,0,98072,3510,35248,766119.5891701931
174000,2,1,600,4854,1,0,5,6,600,0,1922,0,98168,1470,5000,356562.5
645000,4,3,2340,8955,2,0,3,9,2340,0,1990,0,98074,2340,8955,602521.8637349723
740000,5,4,3990,5000,2,0,3,8,2910,1080,2004,0,98118,1310,5000,594130.2083333333
539900,3,2,1650,10150,1,0,3,8,1230,420,1976,0,98033,1930,8958,594678.6726112566
379000,3,3,1530,2913,2,0,4,7,1530,0,1986,0,98033,1370,3783,509485.625
550000,4,3,2810,7549,2,0,3,9,2810,0,1992,0,98072,2750,7642,693660.7278476732
339950,3,3,2140,7641,1,0,3,8,1290,850,1979,0,98056,2090,8000,446024.7047996996
530000,4,2,2240,8376,1,0,3,8,1740,500,1984,0,98074,1890,7875,513273.14542315016
395000,3,3,2130,5088,2,0,3,8,1840,290,2011,0,98019,2130,5762,500319.9997826929
500000,3,1,1800,7200,1,0,3,7,1020,780,1964,0,98118,1740,5475,337972.0327063082
2150000,8,6,4340,9415,2,0,3,8,4340,0,1967,0,98004,2050,9100,1134475.0
389950,2,1,820,4234,1,0,3,6,820,0,1951,0,98136,1550,4236,388637.5
487000,2,3,1470,2533,2,0,3,8,1470,0,2005,0,98033,1470,6511,449132.3092340774
389000,3,2,1400,10018,1,0,4,7,1400,0,1962,0,98027,1350,9300,304674.41668331553
337500,4,3,2330,4907,2,0,3,7,2330,0,2013,0,98042,2300,3836,316948.8513184844
224000,1,1,840,7203,2,0,3,6,840,0,1949,0,98168,1560,8603,148084.46180555556
238000,3,2,1020,1204,2,0,3,7,720,300,2004,0,98126,1360,1506,305546.4583333334
1400000,4,3,3520,128502,2,0,4,10,3520,0,1981,0,98072,3260,79714,792210.7244318181
2030000,4,4,4100,22798,2,0,5,11,2540,1560,1934,1979,98040,3880,18730,2098750.0
380000,2,1,700,4836,1,0,4,6,700,0,1926,0,98125,1190,7050,275500.0
330000,2,1,720,7250,1,0,3,5,720,0,1943,0,98027,1760,7250,330375.0
207000,3,1,1980,18730,1,0,4,7,1280,700,1943,0,98001,1356,9450,314311.25
396000,4,1,1040,4420,2,0,3,6,1040,0,1944,0,98117,1310,4920,362250.0
559630,4,3,3370,4934,2,0,3,9,3370,0,2014,0,98038,2980,5046,544714.5
588000,3,2,2310,7620,2,0,3,8,2310,0,1942,1988,98177,2200,7672,697806.25
398000,4,3,2820,5510,2,0,3,9,2820,0,2005,0,98038,2820,5510,431819.375
449950,3,3,2170,4912,2,0,3,7,2170,0,2003,0,98028,2010,4395,406307.56341592065
223000,3,2,1110,7231,1,0,4,7,1110,0,1991,0,98031,1550,7245,237901.32956284974
572650,4,3,2250,11349,2,0,3,8,2250,0,1991,0,98034,2110,9964,542743.9226333826
392000,4,3,2600,8921,2,0,3,8,2600,0,1991,0,98058,2550,8683,421125.0
475000,3,3,2680,87117,1,0,3,7,1340,1340,1989,0,98024,2580,87117,455375.0
350000,4,2,1770,7336,1,0,4,8,1770,0,1986,0,98058,2030,8183,348545.86397058825
477000,3,3,1740,4960,2,0,3,8,1740,0,1992,0,98029,1740,5021,486687.56201406755
348000,3,3,1490,2478,3,0,3,8,1490,0,2009,0,98133,1270,1156,435755.0382761428
545000,3,3,2140,40173,2,0,4,8,2140,0,1990,0,98027,2380,43016,531370.8333333334
715000,4,3,2927,12171,2,0,3,10,2927,0,1998,0,98075,2967,12166,771052.4560180192
595000,4,2,1880,4080,1,0,3,7,940,940,1924,0,98115,1410,4080,581250.0
199950,1,2,1048,4800,1,0,3,7,1048,0,1942,0,98055,950,4800,448375.0
239800,2,2,1290,1493,2,0,3,8,1290,0,2014,0,98106,1410,1875,322087.5
338150,4,2,2700,8580,2,0,3,8,2700,0,1992,0,98022,2420,8580,400869.5800840336
575000,3,2,2500,30056,1,0,5,8,1840,660,1954,0,98166,2500,30000,616937.5
497500,5,2,2170,8610,1,0,4,7,1230,940,1959,0,98008,1670,8610,478562.5
3000000,4,4,5090,14823,1,0,3,11,4180,910,2013,0,98004,3030,12752,2058750.0
1220000,4,3,3190,8684,1,0,5,9,1680,1510,1967,0,98006,3160,8684,1118500.0
760000,3,2,1170,7645,1,0,4,7,1170,0,1955,0,98004,1870,7678,722750.0
469775,2,2,1530,7020,1,0,3,7,1030,500,1942,0,98199,2090,6600,623187.5
379900,2,2,1140,7620,1,0,4,6,1140,0,1925,0,98106,1300,7620,298845.2539647852
700000,4,4,3150,6175,2,0,3,9,3150,0,2001,0,98075,3150,6986,749153.8677364106
326000,5,3,2166,6342,2,0,3,8,2166,0,2013,0,98042,2474,5948,328206.25
1420000,5,3,4020,4500,2,0,3,9,3120,900,2010,0,98004,3550,5775,1036753.790625
269500,2,2,1480,7276,1,0,4,6,940,540,1978,0,98056,1090,6710,260284.37175324676
550000,4,3,2230,9460,1,0,5,7,1480,750,1960,0,98027,1760,10878,337828.73960831953
490000,3,2,2070,10023,1,0,3,8,1220,850,1981,0,98074,2130,9694,483714.6450835613
382500,4,2,1560,8700,1,0,4,7,1560,0,1967,0,98034,2080,8000,426937.5
549000,2,3,1380,953,3,0,3,9,1380,0,2006,0,98103,1430,3400,541606.359375
546940,3,1,1470,7680,1,0,3,7,1220,250,1946,0,98106,1470,6784,303544.3359375
410000,4,2,2510,4090,2,0,3,8,1840,670,2012,0,98019,2070,4090,509214.927130508
3000000,5,4,4590,11265,2,0,4,11,3450,1140,1927,0,98112,3870,8996,2242500.0
280000,2,2,1610,158558,2,0,2,6,1610,0,1948,0,98065,1800,3572,503375.0
209000,3,2,1230,1340,2,0,3,7,1020,210,2003,0,98106,1260,1312,269995.1820276498
201700,3,1,1010,9576,1,0,4,7,1010,0,1967,0,98001,1540,9576,212092.0797484102
760000,6,4,3810,6150,2,0,4,8,3810,0,1977,0,98103,1830,5125,640968.75
395000,1,1,790,3000,1,0,3,6,790,0,1953,0,98199,1110,4100,271618.75
425000,4,3,2390,5021,2,0,3,7,2390,0,2002,0,98065,2520,5333,440806.25
404600,3,1,1570,7727,1,0,4,8,1270,300,1958,0,98056,2440,7727,501087.5
